Troquel, Codigo de barras, Codigo de barras 2, Descripcion, Descripcion extendida, Rubro, SubRubro, Cod.Labo, Laboratorio, Costo s/IVA, Publico, Vigencia, Fecha Alta
7018472, 7500435245463, 7500435245463, GILLE MAQ VENUS UP SENS 4, GILLETTE MAQUINA VENUS UPGRADE SENSITIVE X 4, PERFUMERIA, MAQ/REP AFEITAR, 200, PROCTER & GAMBLE ARG., 8912.100, 0.000, 26/06/2025, 16/10/2024
7018473, 3616305519986, 3616305519986, RIMMEL MASC WONDER 001, RIMMEL MASCARA PESTANAS WONDER BOND  001, PERFUMERIA, LINEA COSMETICA, 68, COTY ARGENTINA S.A., 17649.310, 0.000, 22/04/2025, 17/10/2024
7018474, 3616300776223, 3616300776223, RIMMEL LAB OH MY GLOSS211, RIMMEL LABIAL BRILLO OH MY GLOSS  - 211, PERFUMERIA, LINEA COSMETICA, 68, COTY ARGENTINA S.A., 12435.860, 0.000, 22/04/2025, 17/10/2024
7018476, 3616300776193, 3616300776193, RIMMEL LAB OH MY GLOSS531, RIMMEL LABIAL BRILLO OH MY GLOSS - 531, PERFUMERIA, LINEA COSMETICA, 68, COTY ARGENTINA S.A., 12435.860, 0.000, 22/04/2025, 17/10/2024
7018477, 3616300776230, 3616300776230, RIMMEL LAB OH MY GLOSS759, TIMMEL LABIAL BRILLO OH MY GLOSS - 759, PERFUMERIA, LINEA COSMETICA, 68, COTY ARGENTINA S.A., 12435.860, 0.000, 22/04/2025, 17/10/2024
7018478, 3614229612431, 3614229612431, RIMMEL LAB OH MY GLOSS800, RIMMEL LABIAL BRILLO OH MY GLOSS - 800, PERFUMERIA, LINEA COSMETICA, 68, COTY ARGENTINA S.A., 12435.860, 0.000, 22/04/2025, 17/10/2024
7018479, 7500435160070, 7500435160070, DOWNY SUAV ADORABLE X 900, DOWNY SUAVIZANTE LIQUIDO ADORABLE X 900 ML, PERFUMERIA, LIMPIEZA HOGAR, 200, PROCTER & GAMBLE ARG., 8191.080, 0.000, 26/06/2025, 21/10/2024
7018481, 7500435159999, 7500435159999, DOWNY SUAV ADORABLE X 450, DOWNY SUAVIZANTE LIQUIDO ADORABLE X 450 ML, PERFUMERIA, LIMPIEZA HOGAR, 200, PROCTER & GAMBLE ARG., 4776.300, 0.000, 26/06/2025, 21/10/2024
7018482, 7500435160001, 7500435160001, DOWNY SUAV MISTICO X 900, DOWNY SUAVIZANTE LIQUIDO MISTICO X 900 ML, PERFUMERIA, LIMPIEZA HOGAR, 200, PROCTER & GAMBLE ARG., 8191.080, 0.000, 26/06/2025, 21/10/2024
7018483, 7500435160087, 7500435160087, DOWNY SUAV MISTICO X 450, DOWNY SUAVIZANTE LIQUIDO MISTICO X 450 ML, PERFUMERIA, LIMPIEZA HOGAR, 200, PROCTER & GAMBLE ARG., 4776.300, 0.000, 26/06/2025, 21/10/2024
7018484, 7500435233385, 7500435233385, DOWNY SUAV BRI/INT X 400R, DOWNY SUAVIZANTE LIQUIDO BRISA INTENSA X 400ML REP, PERFUMERIA, LIMPIEZA HOGAR, 200, PROCTER & GAMBLE ARG., 2990.230, 0.000, 21/10/2024, 21/10/2024
7018486, 8433982025570, 8433982025570, BENETTON FREE EDT WOM 80, BENETTON COLORS FREE EDT MUJER X 80 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 16893.010, 0.000, 27/06/2025, 21/10/2024
7018487, 8433982025594, 8433982025594, BENETTON FREE EDT MEN 100, BENETTON COLORS FREE EDT HOMBRE X 100 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 16893.010, 0.000, 27/06/2025, 21/10/2024
7018488, 7792981065026, 7792981065026, ENA TM WPROTEIN VAI 2.270, ENA TRUEMADE WHEY PROTEIN VAINILLA 2.270KG, PERFUMERIA, SUPLEMENTO DEPO, 1193, ENA NUTRITIONALS, 65545.740, 115000.000, 04/06/2025, 22/10/2024
7018489, 30152199, 30152199, LOREAL LAB RICHE MATTE570, LOREAL LABIAL RICHE MATTE 570 WORTH IT INTENS, PERFUMERIA, LINEA COSMETICA, 1321, LOREAL MAQUILLAJE, 16674.631, 0.000, 07/04/2025, 24/10/2024
7018491, 30152182, 30152182, LOREAL LAB RICHE MATTE505, LOREAL LABIAL RICHE MATTE 505 LE NUDE RESILIE, PERFUMERIA, LINEA COSMETICA, 1321, LOREAL MAQUILLAJE, 16674.631, 0.000, 07/04/2025, 24/10/2024
7018492, 30147089, 30147089, LOREAL LAB RICHE MATTE601, LOREAL LABIAL RICHE MATTE 601 WORTH IT, PERFUMERIA, LINEA COSMETICA, 1321, LOREAL MAQUILLAJE, 16674.631, 0.000, 07/04/2025, 24/10/2024
7018493, 30147072, 30147072, LOREAL LAB RICHE MATTE540, LOREAL LABIAL RICHE MATTE 540 LE NUDE UNSTOPPABLE, PERFUMERIA, LINEA COSMETICA, 1321, LOREAL MAQUILLAJE, 16674.631, 0.000, 07/04/2025, 24/10/2024
7018494, 30144514, 30144514, LOREAL LAB RICHE MATTE520, LOREAL LABIAL RICHE MATTE 520 LE NUDE DEFIANT, PERFUMERIA, LINEA COSMETICA, 1321, LOREAL MAQUILLAJE, 16674.631, 0.000, 07/04/2025, 24/10/2024
7018496, 7791293051499, 7791293051499, TRESEMME EXH OLEO X 14U, TRESEMME EXHIBIDOR VERANO OLEO+SERUM+PROT+MASC 14u, PERFUMERIA, TRAT CAPILARES, 476, UNILEVER DE ARG. S.A., 59353.990, 0.000, 14/12/2024, 24/10/2024
7018497, 7794740080998, 7794740080998, INECTO SH NECTAR ILU 400, INECTO SHAMPOO NECTAR ILUMINADOR MACADA/MANZ X 400, PERFUMERIA, SHAMPOO/DUO, 1232, ITALCOSMETICA S.A., 3332.360, 0.000, 28/06/2025, 25/10/2024
7018498, 7794740081001, 7794740081001, INECTO ACO NECTAR ILU 400, INECTO ACONDICIONADOR NECTAR ILUMINADOR MAC/MAN400, PERFUMERIA, ACOND/ENJ/SAVIA, 1232, ITALCOSMETICA S.A., 2974.860, 0.000, 28/06/2025, 25/10/2024
7018499, 7794740081025, 7794740081025, INECTO ACO ARGAN X 400, INECTO ACOND. ARGAN OIL REP. PROFUNDA X 400 ML, PERFUMERIA, ACOND/ENJ/SAVIA, 1232, ITALCOSMETICA S.A., 3332.360, 0.000, 28/06/2025, 25/10/2024
7018509, 7794740081018, 7794740081018, INECTO SH ARGAN X 400, INECTO SHAMPOO ARGAN OIL RESECOS/DANO PROF. 400ML, PERFUMERIA, SHAMPOO/DUO, 1232, ITALCOSMETICA S.A., 3332.360, 0.000, 28/06/2025, 25/10/2024
7018514, 7794740081049, 7794740081049, INECTO ACO EX ACIDO X 400, INECTO ACOND. EXTRA ACIDO TENIDOS/ALISADOS X 400ML, PERFUMERIA, ACOND/ENJ/SAVIA, 1232, ITALCOSMETICA S.A., 3332.360, 0.000, 28/06/2025, 25/10/2024
7018515, 7794740081032, 7794740081032, INECTO SH EX ACIDO X 400, INECTO SHAMPOO EXTRA ACIDO TENIDOS/ALISADOS 400 ML, PERFUMERIA, SHAMPOO/DUO, 1232, ITALCOSMETICA S.A., 2974.860, 0.000, 28/06/2025, 25/10/2024
7018516, 7794740081452, 7794740081452, INECTO ACO PH NEUTRO 400, INECTO ACOND.PH NEUTRO GRASOS/PUNT.ABIERTAS 400ML, PERFUMERIA, SHAMPOO/DUO, 1232, ITALCOSMETICA S.A., 3332.360, 0.000, 28/06/2025, 25/10/2024
7018517, 7794740081445, 7794740081445, INECTO SH PH NEUTRO X 400, INECTO SHAMPOO PH NEUTRO GRASOS/P. ABIERTAS X 400, PERFUMERIA, SHAMPOO/DUO, 1232, ITALCOSMETICA S.A., 3332.360, 0.000, 28/06/2025, 25/10/2024
7018518, 7798382385152, 7798382385152, OTOWIL TINT EXP 3M NEG 1, OTOWIL TINTURA 3MIN EXPRESS NEGRO - SOBRE X 40G, PERFUMERIA, TRAT CAPILARES, 1349, OTOWIL SRL, 1550.030, 0.000, 02/07/2025, 25/10/2024
7018519, 7798382385176, 7798382385176, OTOWIL TINT EXP 3M C/CLA1, OTOWIL TINTURA 3MIN EXPRESS CASTANO CLARO -1 SOBRE, PERFUMERIA, TRAT CAPILARES, 1349, OTOWIL SRL, 1550.030, 0.000, 02/07/2025, 25/10/2024
7018526, 7798382385138, 7798382385138, OTOWIL TINT EXP 3M ROJO 1, OTOWIL TINTURA EXPRESS 3MIN ROJO - SOBRE X 40GR, PERFUMERIA, TRAT CAPILARES, 1349, OTOWIL SRL, 1550.030, 0.000, 02/07/2025, 25/10/2024
7018527, 7798382385169, 7798382385169, OTOWIL TINT EXP 3M RUBIO1, OTOWIL TINTURA 3MIN EXPRESS RUBIO - SOBRE X 40 GR, PERFUMERIA, TRAT CAPILARES, 1349, OTOWIL SRL, 1550.030, 0.000, 02/07/2025, 25/10/2024
7018532, 7509552940503, 7509552940503, COR INTEN 913 RUB CEN DOR, COR INTENSA 9.13 RUBIO MUY CLARO CENIZA DORADO, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018572, 7509552940497, 7509552940497, COR INTEN 646 ROJO COBRIZ, COR INTENSA 6.46 ROJO COBRIZO, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018573, 7509552940480, 7509552940480, COR INTEN 562 CAS ROJ IRI, COR INTENSA 5.62 ROJO COBRIZO IRIZADO, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018574, 7509552940473, 7509552940473, COR INTEN 46 CASTANO ROJI, COR INTENSA 4.6 CASTANO ROJIZO, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018575, 7509552940466, 7509552940466, COR INTEN 415 CAS CEN CAO, COR INTENSA 4.15 CASTANO CENIZA CAOBA, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018576, 7509552940459, 7509552940459, COR INTEN 20 NEGRO, COR INTENSA 2.0 NEGRO, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018577, 7509552935462, 7509552935462, COR INTEN 675 CHOCO CAOBA, COR INTENSA 6.75 CHOCOLATE CAOBA, PERFUMERIA, TINTURAS/MATIZA, 1115, GARNIER, 3859.400, 0.000, 19/05/2025, 28/10/2024
7018578, 7509552935998, 7509552935998, LOREAL GLY CR DIA A/M F30, GLYCOLIC BRIGHT CREMA DIA ANTI MANCHAS FPS30 50ML, PERFUMERIA, CREMAS TRATAM.F, 623, LOREAL ARG. S.A., 22685.971, 0.000, 19/05/2025, 28/10/2024
7018579, 7509552930665, 7509552930665, LOREAL GLY CR NOC A/MANCH, GLYCOLIC BRIGHT CREMA DE NOCHE ANTI MANCHAS X 50ML, PERFUMERIA, CREMAS TRATAM.F, 623, LOREAL ARG. S.A., 22685.971, 0.000, 19/05/2025, 28/10/2024
7018580, 7509552930672, 7509552930672, LOREAL GLY SERUM A/MAN 30, SERUM ANTI-MANCHAS C/ACID.GLICOLICO X 30 ML, PERFUMERIA, CREMAS TRATAM.F, 623, LOREAL ARG. S.A., 25278.880, 0.000, 19/05/2025, 28/10/2024
7018582, 3607347565321, 3607347565321, DAVIDOFF COOL EDT WOM 200, DAVIDOFF COOL WATER EDT MUJER X 200 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 188263.641, 0.000, 20/02/2025, 29/10/2024
7018583, 737052352060, 737052352060, HUGO BOSS BOTT NI EDT 100, HUGO BOSS BOTTLED NIGHT EDT HOMBRE X 100 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 116698.094, 0.000, 20/02/2025, 30/10/2024
7018584, 3614229823776, 3614229823776, HUGO BOSS EDT MEN X 200, HUGO BOSS EDT HOMBRE X 200 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 176980.490, 0.000, 28/05/2025, 30/10/2024
7018585, 3614274067071, 3614274067071, MUGLER ALIEN HYP EDP W100, THIERRY MUGLER ALIEN HYPERSENSE EDP MUJER X 100 ML, PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 163542.150, 0.000, 11/03/2025, 30/10/2024
7018586, 3614274066999, 3614274066999, MUGLER ALIEN HYP EDP W 90, THIERRY MUGLER ALIEN HYPERSENSE EDP MUJER X 90 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 204110.750, 0.000, 20/02/2025, 30/10/2024
7018587, 3614274066982, 3614274066982, MUGLER ALIEN HYP EDP W 60, THIERRY MUGLER ALIEN HYPERSENSE EDP MUJER X 60 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 169247.109, 0.000, 20/02/2025, 30/10/2024
7018588, 3614274067002, 3614274067002, MUGLER ALIEN HYP EDP W 30, THIERRY MUGLER ALIEN HYPERSENSE EDP MUJER X 30 ML, PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 122973.563, 0.000, 20/02/2025, 30/10/2024
7018589, 3614274129281, 3614274129281, AZZARO MOST WAN EDT ME100, AZZARO THE MOST WANTED EDT HOMBRE X 100 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 114099.170, 0.000, 27/06/2025, 30/10/2024
7018590, 3614274129267, 3614274129267, AZZARO MOST WAN EDT MEN50, AZZARO THE MOST WANTED EDT HOMBRE X 50 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 96984.290, 0.000, 27/06/2025, 30/10/2024
7018591, 7798422001097, 7798422001097, CHER ZARCI ELIXIR WOM 100, CHER ZARCI ELIXIR PARFUM MUJER X 100 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 36307.610, 0.000, 16/04/2025, 30/10/2024
7018592, 7798422001530, 7798422001530, CHER ZARCI ELIXIR WOM X50, CHER ZARCI ELIXIR PARFUM MUJER X 50 ML., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 24118.300, 0.000, 17/04/2025, 30/10/2024
7018593, 8435415049405, 8435415049405, JPG LA BELLE INT EDP WO50, JEAN PAUL GAULTIER LA BELLE INTENSE EDP MUJER X 50, PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 100407.270, 0.000, 27/06/2025, 30/10/2024
7018594, 7798435050273, 7798435050273, DISNEY REPEL MICKEY X 100, DISNEY MICKEY MOUSE REPELENTE INFANTIL X 100 ML, PERFUMERIA, REPELENTE, 934, MAURICIO J. SZTERN Y CIA., 3546.540, 0.000, 31/10/2024, 31/10/2024
7018595, 7798435050242, 7798435050242, DISNEY REPEL STITCH X 100, DISNEY REPELENTE INFANTIL STITCH X 100 ML, PERFUMERIA, REPELENTE, 934, MAURICIO J. SZTERN Y CIA., 3546.540, 0.000, 31/10/2024, 31/10/2024
7018596, 7798435050266, 7798435050266, DISNEY REPEL FROZEN X 100, DISNEY REPELENTE INFANTIL FROZEN X 100 ML, PERFUMERIA, REPELENTE, 934, MAURICIO J. SZTERN Y CIA., 3546.540, 0.000, 31/10/2024, 31/10/2024
7018597, 7798435050259, 7798435050259, DISNEY REPEL INTENSA X100, DISNEY REPELENTE INFANTIL INTENSAMENTE2 X 100 ML, PERFUMERIA, REPELENTE, 934, MAURICIO J. SZTERN Y CIA., 3546.540, 0.000, 31/10/2024, 31/10/2024
7018598, 7798382385190, 7798382385190, OTOWIL TINT EXP 3M NE AZ1, OTOWIL TINTURA 3MIN EXPRESS NEGRO AZULADO- SOB 40G, PERFUMERIA, TRAT CAPILARES, 1349, OTOWIL SRL, 1550.030, 0.000, 02/07/2025, 31/10/2024
7018599, 7798382385145, 7798382385145, OTOWIL TINT EXP 3M CAST 1, OTOWIL TINTURA 3MIN EXPRESS CASTANO - SOBRE X 40GR, PERFUMERIA, TRAT CAPILARES, 1349, OTOWIL SRL, 1550.030, 0.000, 02/07/2025, 31/10/2024
7018601, 7509546653396, 7509546653396, COLG CR SENS P/ALIVIO 60, COLGATE CREMA DENTAL SENSITIVE PRO ALIVIO X 60 GR, PERFUMERIA, CREM/ENJ BUCALE, 127, COLGATE PALMOLIVE S.A.I.C, 2179.680, 0.000, 31/03/2025, 04/11/2024
7018602, 4008496276882, 4008496276882, PILA VARTA 2032 LITH X 1, PILA VARTA  CR2032 LITHIUM X 1 UNIDAD, PERFUMERIA, PILAS, 301, GRIMBERG DENTALES S.A., 676.310, 0.000, 13/06/2025, 04/11/2024
7018603, 4043752393552, 4043752393552, PILA VARTA AUDI 13 X6 U, PILA VARTA AUDIFONO AID 13 X 6 UNIDADES, PERFUMERIA, PILAS, 301, GRIMBERG DENTALES S.A., 3691.790, 0.000, 13/06/2025, 04/11/2024
7018604, 4043752393569, 4043752393569, PILA VARTA AUDI 312 X 6U, PILA VARTA AUDIFONO AID312 X 6 UNIDADES, PERFUMERIA, PILAS, 301, GRIMBERG DENTALES S.A., 3691.790, 0.000, 18/06/2025, 04/11/2024
7018606, 813002010041, 8130020100419, PILA VARTA AA X2 UNI, PILA VARTA ALCALINA POWER ONE AA X 2 UNIDADES, PERFUMERIA, PILAS, 301, GRIMBERG DENTALES S.A., 1422.300, 0.000, 08/04/2025, 04/11/2024
7018608, 7794728012560, 7794728012560, DEPIMIEL BANDA CUER SEN12, DEPIMIEL BANDA DEPILATORIA CUERPO SENSITIVE X 12, PERFUMERIA, DEPILACION, 658, DEPIMIEL S.R.L., 2523.360, 0.000, 10/06/2025, 06/11/2024
7018609, 7790520031020, 7790520031020, LYSOFORM AER ORIGI X 315, LYSOFORM AEROSOL DESINFECTANTE ORIGINAL X 315CC, PERFUMERIA, LIMPIEZA HOGAR, 1325, S.C.JOHNSON, 3121.800, 0.000, 09/06/2025, 08/11/2024
7018611, 7804907989177, 7804907989177, VICUNA UNION EDP X 100, BENJAMIN VICUNA UNION EDP X 100 ML, PERFUMERIA, PERFUMES ALTERN, 137, CAPILATIS S.A., 23391.450, 0.000, 12/11/2024, 12/11/2024
7018612, 7790520031044, 7790520031044, LYSOFORM AER LAVANDA X315, LYSOFORM AEROSOL LAVANDA X 315 CM, PERFUMERIA, LIMPIEZA HOGAR, 1325, S.C.JOHNSON, 3121.800, 0.000, 09/06/2025, 12/11/2024
7018613, 7790520028983, 7790520028983, PATO P GEL SARRO BRISA500, PATO PURIFIC GEL SARRO BRISA TROPICAL X 500 ML, PERFUMERIA, LIMPIEZA HOGAR, 1325, S.C.JOHNSON, 3163.570, 0.000, 09/06/2025, 12/11/2024
7018614, 7790520028259, 7790520028259, GLADE ACEI ENCH HARMONY, GLADE ACEITE ENCHUFE HARMONY, PERFUMERIA, LIMPIEZA HOGAR, 1325, S.C.JOHNSON, 6917.690, 0.000, 09/06/2025, 12/11/2024
7018619, 7792640001891, 7792640001891, CAPILATIS BRU HIAL/COL190, CAPILATIS BRUMA AC.HIALU + COLAGENO X 190 ML, PERFUMERIA, TRAT CAPILARES, 137, CAPILATIS S.A., 7322.240, 0.000, 31/01/2025, 13/11/2024
7018620, 7798327602290, 7798327602290, IDI EXH VIT C X 15U, IDI MAKE UP EXHIBIDOR PRIMER+BOOST+BASE (15UDS), PERFUMERIA, LINEA COSMETICA, 954, QUAZON S.A., 82910.260, 0.000, 07/05/2025, 15/11/2024
7018621, 77992789, 77992789, IDI PRIMER SKIN SILK, IDI MAKE UP SKIN SILK PRIMER VIT-C CONTROL MATT., PERFUMERIA, LINEA COSMETICA, 954, QUAZON S.A., 6553.300, 0.000, 07/05/2025, 15/11/2024
7018622, 77993267, 77993267, IDI LAB BOOST STICK HIDRA, IDI LABIAL HIDRATANTE BOOST STICK VIT-C HIPOALERG., PERFUMERIA, LINEA COSMETICA, 954, QUAZON S.A., 4521.620, 0.000, 08/04/2025, 15/11/2024
7018623, 77985705, 77985705, IDI ESM REPAR PLUS REGEN, IDI ESMALTE BASE REGENERADORA DE UNAS REPAR PLUS, PERFUMERIA, LINEA COSMETICA, 954, QUAZON S.A., 5486.910, 0.000, 08/04/2025, 15/11/2024
7018624, 7796045102634, 7796045102634, RAYITO BIO F50 FLU NUDE50, RAYITO DE SOL FPS50 FLUIDO COLOR 01 NUDE X 50ML, PERFUMERIA, PROTEC SOLAR, 364, SISCOM DE ARG. S.A., 10318.150, 0.000, 30/03/2025, 19/11/2024
7018625, 7796045102641, 7796045102641, RAYITO BIO F50 FLU SUMM50, RAYITO DE SOL FPS50 FLUIDO COLOR02 SUMMER GLOW X50, PERFUMERIA, PROTEC SOLAR, 364, SISCOM DE ARG. S.A., 10318.150, 0.000, 30/03/2025, 19/11/2024
7018626, 7796733098867, 7796733098867, GOMITAS P/PELO COLOR X 6, GOMITAS P/PELO COLORES VARIOS X 6 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 1252.330, 0.000, 07/07/2025, 21/11/2024
7018627, 7796733098874, 7796733098874, GOMITAS P/PELO LUNAR X 6, GOMITAS P/PELO LUNARES X 6 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 1707.710, 0.000, 07/07/2025, 21/11/2024
7018628, 7796733098881, 7796733098881, GOMITAS P/PELO NEG/REF X6, GOMITAS P/PELO NEGRAS REFORZADAS X 6 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 1878.480, 0.000, 07/07/2025, 21/11/2024
7018629, 7796733098898, 7796733098898, GOMITAS P/PELO SCRUNC X 3, GOMITAS P/PELO SCRUNCHIES X 3 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 3130.840, 0.000, 07/07/2025, 21/11/2024
7018630, 7796733098904, 7796733098904, GOMITAS P/PELO TERCIO X 3, GOMITAS P/PELO SCRUNCHIES TERCIOPELO X 3 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 2276.960, 0.000, 07/07/2025, 21/11/2024
7018631, 7796733098911, 7796733098911, BROCHE CABELLO X 2, BROCHE CABELLO X 2 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 2732.360, 0.000, 07/07/2025, 21/11/2024
7018632, 7796733098928, 7796733098928, BROCHE CABELLO RECTANG., BROCHE CABELLO RECTANGULAR, PERFUMERIA, ACC PERFUMERIA, 713, R3, 3984.680, 0.000, 07/07/2025, 21/11/2024
7018633, 7796733098935, 7796733098935, CLIPS CASTA O X 48 UNID., CLIPS CASTA O X 48 UNIDADES., PERFUMERIA, ACC PERFUMERIA, 713, R3, 1536.960, 0.000, 07/07/2025, 21/11/2024
7018634, 8410190633285, 8410190633285, DOMING AG NUDE EST WO120+, A.DOMINGUEZ NUDE MUSK EDP MUJER X120+LOC.CORP+10ML, PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 47791.570, 0.000, 27/06/2025, 22/11/2024
7018635, 8410190633292, 8410190633292, DOMING AG TERR EST WO120+, A.DOMINGUEZ TERRACOTA MUSK EDP MUJ.120+LOC.CORP+10, PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 47791.570, 0.000, 27/06/2025, 22/11/2024
7018636, 3386460148054, 3386460148054, MONTBLANC EXP PLA EST MEN, EXPLORER PLATINUM EDP HOMBRE 100+7.5 ML+GEL DUCHA, PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 136638.100, 0.000, 20/02/2025, 22/11/2024
7018637, 3386460147545, 3386460147545, MONTBLANC SIGNAT EST WOM, MONTBLANC SIGNATURE MUJER 90+7.5 ML+LOCION CORP., PERFUMERIA, PERFUMES ORIGIN, 936, JULERIAQUE S.A., 117118.300, 0.000, 20/02/2025, 22/11/2024
7018638, 7798074286057, 7798074286057, FARMACOLOR KIT RAI/RET 1, FARMACOLOR KIT RAICES/RETOQUES 1 NEGRO, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018639, 7798074286064, 7798074286064, FARMACOLOR KIT RAI/RET 4, FARMACOLOR KIT RAICES/RETOQUES 4 CASTANO, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018640, 7798074286071, 7798074286071, FARMACOLOR KIT RAI/RET 5, FARMACOLOR KIT RAICES/RETOQUES 5 CASTANO CLARO, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018642, 7798332022724, 7798332022724, FERAUD PARIS EDP MUJ X80, FERAUD PARIS EDP MUJER X 80 ML, PERFUMERIA, COLONIAS/LOCION, 321, PADOC S.A., 15888.440, 0.000, 25/03/2025, 22/11/2024
7018644, 7798074286101, 7798074286101, FARMACOLOR KIT RAI/RET 8, FARMACOLOR KIT RAICES/RETOQUES 8 RUBIO CLARO, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018645, 7798074286118, 7798074286118, FARMACOLOR KIT RAI/RET 9, FARMACOLOR KIT RAICES/RETOQUES 9 RUBIO MUY CLARO, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018646, 7798074286125, 7798074286125, FARMACOLOR KIT RAI/RET 71, FARMACOLOR KIT RAICES/RETOQUES 7 1 RUBIO CENIZA, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018647, 7798332023196, 7798332023196, NATURAL SP BODY LOVE 250, NATURAL SPIRIT BODY LOVE ME AGAIN X 250 ML., PERFUMERIA, COLONIAS/LOCION, 321, PADOC S.A., 10960.810, 0.000, 25/03/2025, 22/11/2024
7018648, 7798074286132, 7798074286132, FARMACOLOR KIT RAI/RET 81, FARMACOLOR KIT RAICES/RETOQUES 81 RUBIO CLARO CENI, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018649, 7798332023509, 7798332023509, NATURAL SP BODY CRAZY 250, NATURAL SPIRIT BODY CRAZY LOVE X 250 ML., PERFUMERIA, COLONIAS/LOCION, 321, PADOC S.A., 10960.810, 0.000, 25/03/2025, 22/11/2024
7018651, 7798074286149, 7798074286149, FARMACOLOR KIT RAI/RET 73, FARMACOLOR KIT RAICES/RETOQUES 7 3 RUBIO DORADO, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018652, 7798074286156, 7798074286156, FARMACOLOR KIT RAI/RET 83, FARMACOLOR KIT RAICES/RETOQUES 83 RUBIO CLARO DORA, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 22/11/2024, 22/11/2024
7018653, 7798332023530, 7798332023530, NATURAL SP BODY KISS 250, NATURAL SPIRIT BODY KISS ME X 250 ML., PERFUMERIA, COLONIAS/LOCION, 321, PADOC S.A., 10960.810, 0.000, 25/03/2025, 22/11/2024
7018654, 7798074286163, 7798074286163, FARMACOLOR KIT RAI/RET 67, FARMACOLOR KIT RAICES/RETOQUES 6 7 CHOCOLATE, PERFUMERIA, TINTURAS/MATIZA, 223, EXCELENTIA LAB. S.A., 3385.580, 0.000, 25/11/2024, 22/11/2024
